      1000
0.168666E+00  0.383337E-01
0.215961E+00  0.157189E+00
0.181011E+00  0.108267E+00
0.122607E+00  0.797623E-01
0.305540E+00  0.127306E+00
0.214525E+00  0.727417E-01
0.682442E+00  0.613949E-01
0.259911E+00  0.188430E+00
0.320034E-01  0.306498E-01
0.447924E+00  0.137322E+00
0.508741E+00  0.100339E+00
0.171606E+00  0.157485E+00
0.416342E+00  0.214999E+00
0.210066E+00  0.115214E+00
0.208988E+00  0.728557E-01
0.261760E+00  0.845928E-01
0.398374E+00  0.107620E+00
0.300498E+00  0.647115E-01
0.422727E+00  0.162765E+00
0.213512E+00  0.126671E+00
0.110905E+00  0.109050E+00
0.156082E+00  0.137014E+00
0.640560E+00  0.404068E-01
0.139559E+00  0.776288E-01
0.528205E+00  0.635080E-01
0.732548E+00  0.659214E-01
0.274737E+00  0.258844E+00
0.249672E+00  0.220541E+00
0.201557E+00  0.143365E+00
0.217892E+00  0.212215E+00
0.135907E+00  0.128601E+00
0.295315E+00  0.200587E+00
0.446577E+00  0.115628E+00
0.273991E+00  0.216070E+00
0.169535E+00  0.108047E+00
0.147244E+00  0.990927E-01
0.102567E+00  0.960017E-01
0.151617E+00  0.109297E+00
0.201598E+00  0.179348E+00
0.939198E-01  0.851279E-01
0.206563E+00  0.883015E-01
0.259703E+00  0.104436E+00
0.203022E+00  0.108492E+00
0.491907E+00  0.776664E-01
0.145551E+00  0.103487E+00
0.132791E+00  0.114397E+00
0.157878E+00  0.102252E+00
0.167722E+00  0.109688E+00
0.122930E+00  0.795434E-01
0.113411E+00  0.900928E-01
0.222256E+00  0.193754E+00
0.846801E-01  0.514757E-01
0.122079E+00  0.633607E-01
0.432977E+00  0.317330E-01
0.246614E+00  0.845725E-01
0.286366E+00  0.147163E+00
0.200143E+00  0.559907E-01
0.921927E-01  0.748823E-01
0.363688E+00  0.312354E+00
0.179579E+00  0.145810E+00
0.585312E+00  0.124023E+00
0.151317E+00  0.935540E-01
0.176066E+00  0.155644E+00
0.237832E+00  0.234474E+00
0.183444E+00  0.105840E+00
0.510139E+00  0.714454E-01
0.202410E+00  0.101397E+00
0.478652E+00  0.878637E-01
0.188712E+00  0.112157E+00
0.173708E+00  0.773650E-01
0.445064E+00  0.126414E+00
0.583691E+00  0.507281E-01
0.171242E+00  0.928640E-01
0.197071E+00  0.898706E-01
0.167159E+00  0.106085E+00
0.175084E+00  0.137559E+00
0.126758E+00  0.958016E-01
0.327516E+00  0.104619E+00
0.140892E+00  0.139142E+00
0.153073E+00  0.128261E+00
0.216754E+00  0.964928E-01
0.147259E+00  0.115889E+00
0.250521E+00  0.127450E+00
0.164073E+00  0.139247E+00
0.132230E+00  0.913776E-01
0.329844E+00  0.777864E-01
0.132218E+00  0.936423E-01
0.221467E+00  0.184328E+00
0.180963E+00  0.173250E+00
0.130524E+00  0.104414E+00
0.298558E+00  0.118685E+00
0.331805E+00  0.246861E+00
0.980255E-01  0.727006E-01
0.274160E+00  0.247089E+00
0.157202E+00  0.110905E+00
0.199445E+00  0.138600E+00
0.744739E-01  0.666477E-01
0.348313E+00  0.154030E+00
0.199918E+00  0.307970E-01
0.205652E+00  0.140197E+00
0.188246E+00  0.172523E+00
0.193478E+00  0.191888E+00
0.256883E+00  0.249663E+00
0.312403E+00  0.283204E-01
0.206322E+00  0.156604E+00
0.206277E+00  0.174846E+00
0.309339E+00  0.153923E+00
0.244232E+00  0.925576E-01
0.120201E+00  0.877256E-01
0.804520E-01  0.647998E-01
0.337569E+00  0.255424E+00
0.287011E+00  0.103714E+00
0.215957E+00  0.104621E+00
0.858620E-01  0.855462E-01
0.198296E+00  0.508555E-01
0.136492E+00  0.901070E-01
0.113544E+00  0.945267E-01
0.182609E+00  0.102646E+00
0.160610E+00  0.136302E+00
0.275637E+00  0.194788E+00
0.133930E+00  0.698740E-01
0.188595E+00  0.162957E+00
0.109855E+00  0.721647E-01
0.145912E+00  0.110233E+00
0.888292E-01  0.602946E-01
0.117609E+00  0.830899E-01
0.113015E+00  0.996581E-01
0.106690E+00  0.799075E-01
0.116784E+00  0.106009E+00
0.210931E+00  0.908636E-01
0.939311E-01  0.835799E-01
0.350568E+00  0.175635E+00
0.360540E+00  0.892689E-01
0.256120E+00  0.163985E+00
0.386648E+00  0.245259E+00
0.100230E+00  0.723545E-01
0.236976E+00  0.189081E+00
0.286050E+00  0.151391E+00
0.168904E+00  0.529250E-01
0.133120E+00  0.816633E-01
0.306591E+00  0.306581E+00
0.347752E+00  0.995771E-01
0.952250E-01  0.874387E-01
0.184538E+00  0.170306E+00
0.969032E-01  0.444307E-01
0.489600E+00  0.827525E-01
0.198985E+00  0.679321E-01
0.946644E-01  0.924461E-01
0.758316E-01  0.671719E-01
0.105552E+00  0.844404E-01
0.355793E+00  0.117491E+00
0.165202E+00  0.916654E-01
0.276062E+00  0.167349E+00
0.195143E+00  0.134644E+00
0.254225E+00  0.558048E-01
0.180240E+00  0.100006E+00
0.267562E+00  0.817492E-01
0.390912E+00  0.118592E+00
0.117609E+00  0.657539E-01
0.182802E+00  0.144478E+00
0.325250E+00  0.862263E-01
0.745572E+00  0.898270E-01
0.643547E-01  0.639604E-01
0.196499E+00  0.142377E+00
0.143622E+00  0.114584E+00
0.104454E+00  0.935296E-01
0.118192E+00  0.100842E+00
0.258767E+00  0.420834E-01
0.193896E+00  0.169659E+00
0.418452E+00  0.157576E+00
0.104037E+00  0.640308E-01
0.157219E+00  0.126833E+00
0.214239E+00  0.699198E-01
0.333861E+00  0.105104E+00
0.136255E+00  0.117439E+00
0.369651E+00  0.182790E+00
0.868987E-01  0.663034E-01
0.196493E+00  0.161938E+00
0.158035E+00  0.324404E-01
0.301744E+00  0.124598E+00
0.475141E+00  0.783838E-01
0.499644E+00  0.475355E-01
0.251797E+00  0.619074E-01
0.173734E+00  0.110841E+00
0.172582E+00  0.873636E-01
0.304966E+00  0.118720E+00
0.276484E+00  0.626583E-01
0.213012E+00  0.130145E+00
0.124417E+00  0.909184E-01
0.104030E+00  0.696750E-01
0.342328E+00  0.757705E-01
0.114272E+00  0.952367E-01
0.243633E+00  0.203632E+00
0.449520E+00  0.888069E-01
0.134043E+00  0.128070E+00
0.250683E+00  0.154134E+00
0.776696E+00  0.121123E-01
0.247976E+00  0.126070E+00
0.141171E+00  0.120570E+00
0.154391E+00  0.125858E+00
0.188858E+00  0.113739E+00
0.172598E+00  0.168261E+00
0.148512E+00  0.138493E+00
0.598663E+00  0.149128E+00
0.290183E+00  0.134734E+00
0.529358E+00  0.590760E-01
0.164763E+00  0.719888E-01
0.273006E+00  0.575038E-01
0.201577E+00  0.184206E+00
0.609916E+00  0.861406E-01
0.124867E+00  0.914552E-01
0.337559E+00  0.144726E+00
0.486933E+00  0.138012E+00
0.112050E+00  0.979160E-01
0.389262E+00  0.112126E+00
0.428516E+00  0.148297E+00
0.196402E+00  0.158658E+00
0.427760E+00  0.123860E+00
0.311733E+00  0.176247E+00
0.238378E+00  0.195572E+00
0.183669E+00  0.174081E+00
0.149315E+00  0.123889E+00
0.150009E+00  0.136331E+00
0.994124E-01  0.887605E-01
0.273126E+00  0.119347E+00
0.232283E+00  0.163871E+00
0.111867E+00  0.874324E-01
0.102330E+00  0.718595E-01
0.245403E+00  0.109172E+00
0.251867E+00  0.179246E+00
0.165475E+00  0.149517E+00
0.103478E+00  0.919644E-01
0.225548E+00  0.872805E-01
0.189903E+00  0.151951E+00
0.129658E+00  0.814918E-01
0.457601E+00  0.234152E+00
0.870086E-01  0.801671E-01
0.203923E+00  0.146659E+00
0.933907E-01  0.668054E-01
0.331959E+00  0.669697E-01
0.129335E+00  0.716497E-01
0.146384E+00  0.807703E-01
0.232793E+00  0.179548E+00
0.176500E+00  0.836184E-01
0.138474E+00  0.113494E+00
0.315750E+00  0.296760E+00
0.102916E+00  0.734870E-01
0.115036E+00  0.106790E+00
0.112209E+00  0.110088E+00
0.247398E+00  0.172327E+00
0.108973E+00  0.100827E+00
0.105026E+00  0.826570E-01
0.100372E+00  0.100207E+00
0.212645E+00  0.120480E+00
0.397135E+00  0.259829E+00
0.148787E+00  0.111682E+00
0.125272E+00  0.598897E-01
0.902217E-01  0.543121E-01
0.377105E+00  0.129564E+00
0.145612E+00  0.687318E-01
0.252903E+00  0.165579E+00
0.195645E+00  0.125857E+00
0.280083E+00  0.691716E-01
0.191242E+00  0.435300E-01
0.369071E+00  0.188896E+00
0.163553E+00  0.630390E-01
0.297429E+00  0.105715E+00
0.439538E+00  0.154181E+00
0.480862E+00  0.527419E-01
0.176367E+00  0.127557E+00
0.452991E+00  0.449416E-01
0.283277E+00  0.176704E+00
0.171851E+00  0.831702E-01
0.320500E+00  0.189238E+00
0.226127E+00  0.192565E+00
0.286214E+00  0.679728E-01
0.235828E+00  0.167923E+00
0.334845E+00  0.271194E+00
0.217545E+00  0.197553E+00
0.904601E-01  0.864526E-01
0.176888E+00  0.528016E-01
0.221530E+00  0.109687E+00
0.305837E+00  0.787822E-01
0.992698E-01  0.966546E-01
0.639918E+00  0.147542E+00
0.294946E+00  0.929438E-01
0.103208E+00  0.816630E-01
0.189002E+00  0.143538E+00
0.129514E+00  0.127549E+00
0.230508E+00  0.813015E-01
0.174548E+00  0.486540E-01
0.249129E+00  0.199521E+00
0.259387E+00  0.881374E-01
0.191226E+00  0.135231E+00
0.420865E+00  0.152861E+00
0.152527E+00  0.146692E+00
0.263233E+00  0.135180E+00
0.153128E+00  0.895794E-01
0.286209E+00  0.205369E+00
0.355803E+00  0.806490E-01
0.458058E+00  0.129432E+00
0.201042E+00  0.151103E+00
0.266210E+00  0.179405E+00
0.348283E+00  0.780582E-01
0.302517E+00  0.288603E+00
0.233687E+00  0.383971E-01
0.232541E+00  0.135146E+00
0.953188E-01  0.677775E-01
0.375363E+00  0.100231E+00
0.134740E+00  0.597613E-01
0.119426E+00  0.101150E+00
0.262726E+00  0.101623E+00
0.156051E+00  0.135685E+00
0.760084E-01  0.750825E-01
0.183467E+00  0.100853E+00
0.185577E+00  0.567246E-01
0.137018E+00  0.987491E-01
0.168257E+00  0.105362E+00
0.238108E+00  0.122125E+00
0.122891E+00  0.102224E+00
0.192663E+00  0.132202E+00
0.225604E+00  0.160533E+00
0.139056E+00  0.936036E-01
0.162774E+00  0.107444E+00
0.501356E+00  0.513510E-01
0.187750E+00  0.152886E+00
0.155092E+00  0.964153E-01
0.145869E+00  0.109765E+00
0.269301E+00  0.133738E+00
0.208539E+00  0.143459E+00
0.223844E+00  0.188480E+00
0.419290E+00  0.328559E+00
0.192366E+00  0.928305E-01
0.204419E+00  0.789855E-01
0.152185E+00  0.654620E-01
0.226560E+00  0.119041E+00
0.372720E+00  0.303190E+00
0.241459E+00  0.233330E+00
0.260060E+00  0.207053E+00
0.162770E+00  0.989595E-01
0.461216E-01  0.459241E-01
0.243751E+00  0.127388E+00
0.379217E+00  0.997405E-01
0.221736E+00  0.202928E+00
0.199968E+00  0.166269E+00
0.522550E+00  0.811196E-01
0.105215E+00  0.707522E-01
0.117579E+00  0.506659E-01
0.113373E+00  0.102316E+00
0.513574E+00  0.916775E-01
0.423414E+00  0.166421E+00
0.100144E+00  0.789349E-01
0.233366E+00  0.129465E+00
0.201707E+00  0.160937E+00
0.144723E+00  0.571091E-01
0.267061E+00  0.693551E-01
0.100910E+00  0.718234E-01
0.107352E+00  0.791470E-01
0.300194E+00  0.208998E+00
0.136458E+00  0.105681E+00
0.610233E+00  0.104782E+00
0.188770E+00  0.125965E+00
0.182335E+00  0.939482E-01
0.218541E+00  0.695341E-01
0.383314E+00  0.589649E-01
0.110691E-01  0.377423E-02
0.307895E+00  0.126548E+00
0.298622E+00  0.949680E-01
0.494004E+00  0.743851E-01
0.280890E+00  0.784860E-01
0.541909E+00  0.558057E-01
0.437172E+00  0.205474E+00
0.275452E+00  0.164684E+00
0.232196E+00  0.533267E-01
0.498642E+00  0.154203E+00
0.256803E+00  0.117703E+00
0.173112E+00  0.150222E+00
0.780464E+00  0.302418E-01
0.986112E-01  0.965164E-01
0.170877E+00  0.951326E-01
0.386644E+00  0.479083E-01
0.103035E+00  0.102068E+00
0.280844E+00  0.126058E+00
0.269558E+00  0.653405E-01
0.850027E-01  0.754965E-01
0.407539E+00  0.938781E-01
0.391563E+00  0.429802E-01
0.178810E+00  0.151445E+00
0.199792E+00  0.106483E+00
0.303223E+00  0.131603E+00
0.361436E+00  0.631381E-01
0.149498E+00  0.215726E-01
0.530895E+00  0.117667E+00
0.142250E+00  0.107483E+00
0.303420E+00  0.129385E+00
0.290051E+00  0.147161E+00
0.882621E-01  0.750300E-01
0.580799E-01  0.420295E-01
0.151796E+00  0.133614E+00
0.376516E+00  0.256860E+00
0.152451E+00  0.121054E+00
0.263942E+00  0.127169E+00
0.186814E+00  0.107029E+00
0.833562E-01  0.673090E-01
0.226367E+00  0.159044E+00
0.183947E+00  0.625420E-01
0.354658E+00  0.102732E+00
0.265474E+00  0.137572E+00
0.291913E+00  0.260747E+00
0.876740E-01  0.542417E-01
0.127695E+00  0.904076E-01
0.101016E+00  0.894663E-01
0.195255E+00  0.834761E-01
0.320671E+00  0.149910E+00
0.501393E+00  0.970736E-01
0.374277E+00  0.810010E-01
0.219567E+00  0.138863E+00
0.178643E+00  0.100039E+00
0.288669E+00  0.175735E+00
0.111556E+00  0.106074E+00
0.942224E-01  0.733185E-01
0.931587E-01  0.278695E-01
0.221958E+00  0.170138E+00
0.110189E+00  0.998020E-01
0.154422E+00  0.127819E+00
0.450740E+00  0.174537E+00
0.198884E+00  0.154333E+00
0.316448E+00  0.170960E+00
0.237330E+00  0.914567E-01
0.844580E-01  0.830559E-01
0.136222E+00  0.858016E-01
0.590421E+00  0.841005E-01
0.222947E+00  0.754255E-01
0.259215E+00  0.196937E+00
0.246010E+00  0.763971E-01
0.271129E+00  0.187373E+00
0.279477E+00  0.134314E+00
0.160284E+00  0.122249E+00
0.851086E-01  0.798517E-01
0.265122E+00  0.235333E+00
0.199992E+00  0.501054E-01
0.159899E+00  0.745052E-01
0.438038E+00  0.231020E+00
0.613944E+00  0.845410E-02
0.277598E+00  0.483856E-01
0.247267E+00  0.226016E-01
0.240294E+00  0.142093E+00
0.241256E+00  0.574787E-01
0.224630E+00  0.114696E+00
0.122455E+00  0.947863E-01
0.270276E+00  0.267716E+00
0.183183E+00  0.135575E+00
0.198575E+00  0.195732E+00
0.171507E+00  0.874465E-01
0.110824E+00  0.418469E-01
0.251256E+00  0.127432E+00
0.218024E+00  0.166367E+00
0.155093E+00  0.114090E+00
0.173950E+00  0.126842E+00
0.316775E+00  0.133143E+00
0.311392E+00  0.128690E+00
0.115434E+00  0.857807E-01
0.358986E+00  0.289181E+00
0.422713E+00  0.203754E+00
0.161301E+00  0.106857E+00
0.254486E+00  0.353183E-01
0.739699E+00  0.330532E-01
0.295714E+00  0.132570E+00
0.260603E+00  0.167346E+00
0.133950E+00  0.115624E+00
0.265639E+00  0.755310E-01
0.871352E-01  0.700951E-01
0.126366E+00  0.802948E-01
0.297856E+00  0.138526E+00
0.353772E+00  0.231590E+00
0.489513E+00  0.239931E+00
0.298685E+00  0.258666E+00
0.265708E+00  0.821182E-01
0.362591E+00  0.189810E+00
0.286205E+00  0.203600E+00
0.379912E+00  0.139472E+00
0.667269E-01  0.661695E-01
0.194183E+00  0.128045E+00
0.174853E+00  0.739038E-01
0.225688E+00  0.149391E+00
0.134441E+00  0.115288E+00
0.173652E+00  0.171379E+00
0.535740E+00  0.685713E-01
0.151584E+00  0.131343E+00
0.192861E+00  0.186707E+00
0.424121E+00  0.199437E+00
0.296530E+00  0.120050E+00
0.314874E+00  0.201935E+00
0.298142E+00  0.139120E+00
0.424268E+00  0.156848E+00
0.220736E+00  0.177036E+00
0.307692E+00  0.162749E+00
0.106559E+00  0.873286E-01
0.192891E+00  0.722384E-01
0.388019E+00  0.212259E+00
0.145448E+00  0.123171E+00
0.215204E+00  0.157114E+00
0.204590E+00  0.954502E-01
0.288843E+00  0.185792E+00
0.298204E+00  0.106405E+00
0.165013E+00  0.121905E+00
0.195253E+00  0.155002E+00
0.224635E+00  0.174687E+00
0.215347E+00  0.205439E+00
0.579919E+00  0.138196E+00
0.148586E+00  0.147408E+00
0.276068E+00  0.870725E-01
0.318020E+00  0.638456E-01
0.301984E+00  0.169525E+00
0.592732E+00  0.222733E+00
0.123536E+00  0.737173E-01
0.343231E+00  0.201312E+00
0.266108E+00  0.609034E-01
0.280354E+00  0.152303E+00
0.556564E+00  0.180750E+00
0.111170E+00  0.628749E-01
0.216337E+00  0.215949E+00
0.234279E+00  0.852955E-01
0.198010E+00  0.464730E-01
0.124884E+00  0.870754E-01
0.295158E+00  0.871677E-01
0.276731E+00  0.184972E+00
0.146676E+00  0.107514E+00
0.290507E+00  0.268319E+00
0.232142E+00  0.211550E+00
0.336502E+00  0.714887E-01
0.178328E+00  0.153201E+00
0.504570E+00  0.128365E+00
0.321714E+00  0.878647E-01
0.212959E+00  0.122423E+00
0.134273E+00  0.801483E-01
0.417233E+00  0.150069E+00
0.534617E+00  0.144476E+00
0.603872E-01  0.301805E-01
0.393714E+00  0.835265E-01
0.131517E+00  0.571273E-01
0.508966E+00  0.627602E-01
0.336310E+00  0.174600E+00
0.139151E+00  0.789116E-01
0.310893E+00  0.275737E+00
0.109293E+00  0.108891E+00
0.449953E+00  0.159485E+00
0.219660E+00  0.136645E+00
0.168563E+00  0.710487E-01
0.572673E+00  0.159220E+00
0.217383E+00  0.163703E+00
0.230398E+00  0.428956E-01
0.303781E+00  0.381885E-01
0.114768E+00  0.389403E-01
0.366835E+00  0.152200E+00
0.148282E+00  0.103989E+00
0.135297E+00  0.960764E-01
0.262726E+00  0.880395E-01
0.140283E+00  0.123868E+00
0.319740E+00  0.843947E-01
0.194158E+00  0.121427E+00
0.596298E+00  0.132858E+00
0.193129E+00  0.709495E-01
0.333059E+00  0.243316E+00
0.191559E+00  0.153565E+00
0.194640E+00  0.164183E+00
0.179974E+00  0.129710E+00
0.107878E+00  0.596142E-01
0.211923E+00  0.123052E+00
0.288911E+00  0.524784E-01
0.238046E+00  0.124886E+00
0.116823E+00  0.572372E-01
0.205080E+00  0.781700E-01
0.175527E+00  0.167027E+00
0.218280E+00  0.801633E-01
0.164591E+00  0.141813E+00
0.282112E+00  0.179553E+00
0.916738E-01  0.721014E-01
0.143239E+00  0.940929E-01
0.126404E+00  0.112583E+00
0.252158E+00  0.102597E+00
0.291616E+00  0.235787E+00
0.269033E+00  0.148071E+00
0.199135E+00  0.146951E+00
0.243624E+00  0.836708E-01
0.230796E+00  0.167584E+00
0.254662E+00  0.639011E-01
0.392034E+00  0.355436E-01
0.194647E+00  0.706448E-01
0.629472E+00  0.808897E-01
0.110226E+00  0.106155E+00
0.138878E+00  0.101008E+00
0.314365E+00  0.741948E-01
0.383203E+00  0.104787E+00
0.304455E+00  0.131936E+00
0.175523E+00  0.115725E+00
0.326066E+00  0.594524E-01
0.204877E+00  0.136105E+00
0.281251E+00  0.158119E+00
0.284320E+00  0.168741E+00
0.241805E+00  0.183477E+00
0.450654E+00  0.186448E+00
0.226111E+00  0.103375E+00
0.457960E+00  0.138374E+00
0.123431E+00  0.202141E-01
0.101338E+00  0.675350E-01
0.252469E+00  0.203384E+00
0.161990E+00  0.941045E-01
0.407582E+00  0.160211E+00
0.181961E+00  0.170592E+00
0.183598E+00  0.119588E+00
0.285229E+00  0.198441E+00
0.363021E+00  0.162696E+00
0.301783E+00  0.205412E+00
0.228902E+00  0.986164E-01
0.130636E+00  0.751499E-01
0.259591E+00  0.924269E-01
0.224353E+00  0.589856E-01
0.978873E-01  0.728874E-01
0.182512E+00  0.141932E+00
0.196599E+00  0.173151E+00
0.167225E+00  0.102433E+00
0.225791E+00  0.161494E+00
0.472804E+00  0.240012E+00
0.230949E+00  0.137261E+00
0.198244E+00  0.834495E-01
0.160695E+00  0.114426E+00
0.242318E+00  0.105531E+00
0.355524E+00  0.335826E+00
0.246788E+00  0.235160E+00
0.269733E+00  0.669045E-01
0.264938E+00  0.263278E+00
0.162988E+00  0.148154E+00
0.257568E+00  0.883352E-01
0.957344E-01  0.480790E-01
0.944465E+00  0.687532E-03
0.121853E+00  0.765675E-01
0.198093E+00  0.158094E+00
0.216272E+00  0.175942E+00
0.894637E-01  0.755996E-01
0.235303E+00  0.204689E+00
0.297097E+00  0.422781E-01
0.128095E+00  0.710153E-01
0.486448E+00  0.114241E+00
0.904390E-01  0.873532E-01
0.124496E+00  0.114158E+00
0.145286E+00  0.121918E+00
0.112819E+00  0.109074E+00
0.211333E+00  0.101108E+00
0.247277E+00  0.227901E+00
0.144455E+00  0.806145E-01
0.940359E-01  0.830110E-01
0.583291E+00  0.157074E+00
0.429925E+00  0.881041E-01
0.302920E+00  0.262627E+00
0.100175E+00  0.649579E-01
0.145850E+00  0.124910E+00
0.160249E+00  0.829196E-01
0.327901E+00  0.162321E+00
0.259442E+00  0.155939E+00
0.303062E+00  0.255036E+00
0.159913E+00  0.115228E+00
0.129297E+00  0.128990E+00
0.119243E+00  0.733863E-01
0.112005E+00  0.803783E-01
0.251656E+00  0.116353E+00
0.130147E+00  0.120497E+00
0.164664E+00  0.958705E-01
0.284353E+00  0.527178E-01
0.859524E-01  0.833248E-01
0.224926E+00  0.141121E+00
0.419803E+00  0.209841E-01
0.147388E+00  0.127095E+00
0.381571E+00  0.121207E+00
0.220295E+00  0.169600E+00
0.798773E-01  0.728372E-01
0.171037E+00  0.113245E+00
0.481037E+00  0.221884E+00
0.425995E+00  0.165499E+00
0.239168E+00  0.139398E+00
0.281392E+00  0.112528E+00
0.223974E+00  0.135290E+00
0.209973E+00  0.125638E+00
0.186728E+00  0.710054E-01
0.487417E+00  0.100913E+00
0.184445E+00  0.693641E-01
0.434189E+00  0.254533E+00
0.155758E+00  0.101244E+00
0.637811E+00  0.315971E-01
0.337192E+00  0.688960E-01
0.221881E+00  0.147345E+00
0.174638E+00  0.124499E+00
0.123474E+00  0.115363E+00
0.251689E+00  0.232774E+00
0.203443E+00  0.148220E+00
0.170222E+00  0.869192E-01
0.219276E+00  0.609622E-01
0.308656E+00  0.840203E-01
0.446122E+00  0.102852E+00
0.155194E+00  0.968043E-01
0.882516E-01  0.555801E-01
0.190930E+00  0.838239E-01
0.196170E+00  0.524619E-01
0.395856E+00  0.709708E-01
0.924204E-01  0.765165E-01
0.280036E+00  0.845450E-01
0.410700E+00  0.114115E+00
0.641684E+00  0.956920E-01
0.107026E+00  0.103871E+00
0.256602E+00  0.126582E+00
0.104230E+00  0.916809E-01
0.165060E+00  0.146459E+00
0.345836E+00  0.149439E+00
0.264996E+00  0.120474E+00
0.100364E+00  0.953519E-01
0.318884E+00  0.758834E-01
0.146007E+00  0.822321E-01
0.114320E+00  0.106978E+00
0.270737E+00  0.269823E+00
0.221543E+00  0.951860E-01
0.209057E+00  0.204735E+00
0.214521E+00  0.100330E+00
0.314740E+00  0.116680E+00
0.393064E+00  0.174710E+00
0.191593E+00  0.111906E+00
0.754949E-01  0.482429E-01
0.220144E+00  0.141556E+00
0.950592E-01  0.772807E-01
0.368198E+00  0.122738E+00
0.166930E+00  0.530495E-01
0.115821E+00  0.644877E-01
0.178862E+00  0.174708E+00
0.210098E+00  0.115485E+00
